frame,timestamp_s,motion_score,changed_pct,motion_level
1517,50.567,7.549,9.577,Medium
1518,50.600,9.264,11.936,Medium
1519,50.633,7.268,9.120,Medium
1520,50.667,7.422,9.163,Medium
1521,50.700,9.164,11.790,Medium
1522,50.733,7.171,8.993,Medium
1523,50.767,6.973,8.863,Medium
1524,50.800,8.883,11.492,Medium
1525,50.833,6.832,8.688,Medium
1526,50.867,7.042,8.787,Medium
1527,50.900,8.902,11.395,Medium
1528,50.933,6.975,8.958,Medium
1529,50.967,7.182,9.125,Medium
1530,51.000,8.796,11.491,Medium
1531,51.033,6.922,8.911,Medium
1532,51.067,7.053,8.845,Medium
1533,51.100,8.437,10.924,Medium
1534,51.133,6.627,8.359,Medium
1535,51.167,6.381,8.116,Medium
1536,51.200,7.935,10.105,Medium
1537,51.233,6.087,7.634,Medium
1538,51.267,6.052,7.510,Medium
1539,51.300,7.663,9.682,Medium
1540,51.333,5.845,7.270,Medium
1541,51.367,6.100,7.260,Medium
1542,51.400,7.467,9.454,Medium
1543,51.433,6.031,7.182,Medium
1544,51.467,6.189,7.285,Medium
1545,51.500,7.555,9.627,Medium
1546,51.533,5.970,7.362,Medium
1547,51.567,5.813,7.207,Medium
1548,51.600,7.554,9.382,Medium
1549,51.633,5.832,7.052,Medium
1550,51.667,5.765,6.973,Medium
1551,51.700,7.455,9.372,Medium
1552,51.733,5.563,6.754,Medium
1553,51.767,5.566,6.558,Medium
1554,51.800,7.213,8.733,Medium
1555,51.833,5.397,6.374,Medium
1556,51.867,5.522,6.271,Medium
1557,51.900,6.587,7.962,Medium
1558,51.933,4.715,5.310,Low
1559,51.967,4.653,5.144,Low
1560,52.000,5.982,7.175,Medium
1561,52.033,4.404,5.033,Low
1562,52.067,4.506,5.040,Low
1563,52.100,5.759,6.906,Medium
1564,52.133,4.151,4.755,Low
1565,52.167,4.080,4.532,Low
1566,52.200,5.022,6.105,Medium
1567,52.233,3.725,4.289,Low
1568,52.267,3.838,4.378,Low
1569,52.300,4.814,5.877,Low
1570,52.333,3.530,4.098,Low
1571,52.367,3.580,4.058,Low
1572,52.400,4.514,5.601,Low
1573,52.433,3.442,4.066,Low
1574,52.467,3.368,4.076,Low
1575,52.500,4.271,5.247,Low
1576,52.533,3.066,3.726,Low
1577,52.567,3.073,3.752,Low
1578,52.600,3.896,4.996,Low
1579,52.633,2.967,3.837,Low
1580,52.667,3.027,3.864,Low
1581,52.700,3.838,5.067,Low
1582,52.733,2.906,3.877,Low
1583,52.767,3.005,3.899,Low
1584,52.800,3.660,4.949,Low
1585,52.833,2.804,3.771,Low
1586,52.867,2.913,3.880,Low
1587,52.900,3.812,5.321,Low
1588,52.933,2.963,3.999,Low
1589,52.967,3.128,4.138,Low
1590,53.000,3.866,5.411,Low
1591,53.033,3.061,4.012,Low
1592,53.067,3.100,3.956,Low
1593,53.100,3.719,5.172,Low
1594,53.133,3.017,3.889,Low
1595,53.167,2.998,3.898,Low
1596,53.200,3.869,5.266,Low
1597,53.233,3.056,3.877,Low
1598,53.267,2.997,3.885,Low
1599,53.300,4.140,5.730,Low
1600,53.333,4.554,5.451,Low
1601,53.367,4.714,5.779,Low
1602,53.400,5.656,7.045,Medium
1603,53.433,4.910,5.227,Low
1604,53.467,5.317,5.140,Medium
1605,53.500,6.025,6.226,Medium
1606,53.533,5.366,5.252,Medium
1607,53.567,6.665,6.632,Medium
1608,53.600,8.697,9.208,Medium
1609,53.633,6.823,8.236,Medium
1610,53.667,6.893,8.378,Medium
1611,53.700,8.476,10.348,Medium
1612,53.733,6.554,8.711,Medium
1613,53.767,6.775,8.323,Medium
1614,53.800,8.266,9.731,Medium
1615,53.833,6.387,7.841,Medium
1616,53.867,6.603,7.688,Medium
1617,53.900,7.892,9.574,Medium
1618,53.933,6.286,7.740,Medium
1619,53.967,6.385,7.695,Medium
1620,54.000,8.142,9.443,Medium
1621,54.033,6.108,7.479,Medium
1622,54.067,5.977,7.387,Medium
1623,54.100,7.638,9.248,Medium
1624,54.133,5.867,6.891,Medium
1625,54.167,5.904,6.678,Medium
1626,54.200,7.382,8.702,Medium
1627,54.233,5.935,6.879,Medium
1628,54.267,6.243,7.189,Medium
1629,54.300,7.760,9.339,Medium
1630,54.333,6.414,7.422,Medium
1631,54.367,6.388,7.425,Medium
1632,54.400,8.233,9.712,Medium
1633,54.433,6.341,7.576,Medium
1634,54.467,6.748,7.555,Medium
1635,54.500,8.232,9.669,Medium
1636,54.533,6.403,7.494,Medium
1637,54.567,6.244,7.523,Medium
1638,54.600,7.912,9.567,Medium
1639,54.633,6.269,7.251,Medium
1640,54.667,6.298,7.053,Medium
1641,54.700,7.277,8.758,Medium
1642,54.733,5.796,6.126,Medium
1643,54.767,5.344,5.853,Medium
1644,54.800,7.310,8.590,Medium
1645,54.833,5.649,6.573,Medium
1646,54.867,5.808,6.761,Medium
1647,54.900,7.574,9.368,Medium
1648,54.933,5.831,7.014,Medium
1649,54.967,6.254,7.092,Medium
1650,55.000,7.161,9.137,Medium
1651,55.033,5.650,6.547,Medium
1652,55.067,5.629,6.563,Medium
1653,55.100,7.568,9.681,Medium
1654,55.133,6.110,7.479,Medium
1655,55.167,6.287,7.626,Medium
1656,55.200,8.121,10.479,Medium
1657,55.233,6.258,7.607,Medium
1658,55.267,6.428,7.654,Medium
1659,55.300,8.118,10.178,Medium
1660,55.333,6.176,7.214,Medium
1661,55.367,6.300,7.105,Medium
1662,55.400,8.024,9.747,Medium
1663,55.433,6.621,7.609,Medium
1664,55.467,6.990,8.070,Medium
1665,55.500,9.411,11.336,Medium
1666,55.533,7.471,8.559,Medium
1667,55.567,7.594,8.516,Medium
1668,55.600,9.595,11.137,Medium
1669,55.633,7.146,8.025,Medium
1670,55.667,7.275,8.024,Medium
1671,55.700,9.358,10.828,Medium
1672,55.733,7.405,8.258,Medium
1673,55.767,7.247,8.097,Medium
1674,55.800,9.017,10.358,Medium
1675,55.833,7.047,7.612,Medium
1676,55.867,6.903,7.501,Medium
1677,55.900,8.979,10.148,Medium
1678,55.933,7.010,7.501,Medium
1679,55.967,7.123,7.998,Medium
1680,56.000,9.135,10.820,Medium
1681,56.033,7.225,8.339,Medium
1682,56.067,7.524,8.537,Medium
1683,56.100,9.608,11.269,Medium
1684,56.133,7.434,8.564,Medium
1685,56.167,7.786,8.493,Medium
1686,56.200,9.599,11.109,Medium
1687,56.233,7.672,8.322,Medium
1688,56.267,7.658,8.410,Medium
1689,56.300,10.474,11.927,Medium
1690,56.333,7.921,9.071,Medium
1691,56.367,8.205,9.483,Medium
1692,56.400,10.829,12.862,Medium
1693,56.433,8.189,9.546,Medium
1694,56.467,8.344,9.532,Medium
1695,56.500,10.657,12.697,Medium
1696,56.533,8.380,9.724,Medium
1697,56.567,8.688,9.909,Medium
1698,56.600,11.138,13.432,Medium
1699,56.633,8.649,9.997,Medium
1700,56.667,8.839,10.100,Medium
1701,56.700,11.328,13.698,Medium
1702,56.733,8.867,10.292,Medium
1703,56.767,9.357,10.705,Medium
1704,56.800,12.052,14.588,Medium
1705,56.833,9.385,11.067,Medium
1706,56.867,9.599,11.189,Medium
1707,56.900,12.156,14.876,Medium
1708,56.933,9.374,11.427,Medium
1709,56.967,9.637,11.719,Medium
1710,57.000,12.633,15.687,Medium
1711,57.033,9.837,12.245,Medium
1712,57.067,10.030,12.475,Medium
1713,57.100,12.682,16.205,Medium
1714,57.133,9.731,12.358,Medium
1715,57.167,9.746,12.216,Medium
1716,57.200,11.829,14.847,Medium
1717,57.233,9.414,11.529,Medium
1718,57.267,9.169,11.279,Medium
1719,57.300,11.482,14.276,Medium
1720,57.333,9.124,11.010,Medium
1721,57.367,9.036,11.063,Medium
1722,57.400,11.547,14.442,Medium
1723,57.433,9.177,11.309,Medium
1724,57.467,9.361,11.490,Medium
1725,57.500,11.711,14.713,Medium
1726,57.533,9.320,11.462,Medium
1727,57.567,9.373,11.564,Medium
1728,57.600,11.901,15.009,Medium
1729,57.633,9.108,11.344,Medium
1730,57.667,9.289,11.520,Medium
1731,57.700,11.471,14.574,Medium
1732,57.733,9.180,11.491,Medium
1733,57.767,9.039,11.229,Medium
1734,57.800,11.477,14.484,Medium
1735,57.833,9.057,11.281,Medium
1736,57.867,9.143,11.400,Medium
1737,57.900,11.228,14.282,Medium
1738,57.933,8.341,10.421,Medium
1739,57.967,8.407,10.441,Medium
1740,58.000,10.711,13.589,Medium
1741,58.033,8.368,10.437,Medium
1742,58.067,8.632,10.585,Medium
1743,58.100,11.187,14.134,Medium
1744,58.133,8.553,10.492,Medium
1745,58.167,8.642,10.485,Medium
1746,58.200,10.769,13.511,Medium
1747,58.233,8.523,10.406,Medium
1748,58.267,8.491,10.396,Medium
1749,58.300,10.975,13.992,Medium
1750,58.333,8.551,10.515,Medium
1751,58.367,8.931,11.078,Medium
1752,58.400,11.406,14.721,Medium
1753,58.433,8.810,11.018,Medium
1754,58.467,8.805,10.925,Medium
1755,58.500,11.145,14.196,Medium
1756,58.533,8.703,10.943,Medium
1757,58.567,8.924,11.105,Medium
1758,58.600,11.133,14.503,Medium
1759,58.633,9.009,11.123,Medium
1760,58.667,8.960,11.455,Medium
1761,58.700,11.534,15.240,Medium
1762,58.733,9.113,11.785,Medium
1763,58.767,9.212,11.822,Medium
1764,58.800,11.541,15.268,Medium
1765,58.833,8.689,11.300,Medium
1766,58.867,8.725,11.189,Medium
1767,58.900,10.729,14.324,Medium
1768,58.933,8.012,10.339,Medium
1769,58.967,7.997,10.263,Medium
1770,59.000,9.819,13.007,Medium
1771,59.033,7.765,9.862,Medium
1772,59.067,7.815,9.877,Medium
1773,59.100,9.957,13.050,Medium
1774,59.133,7.881,9.891,Medium
1775,59.167,7.654,9.528,Medium
1776,59.200,9.548,12.280,Medium
1777,59.233,7.216,8.944,Medium
1778,59.267,7.194,8.821,Medium
1779,59.300,9.380,11.846,Medium
1780,59.333,7.198,9.063,Medium
1781,59.367,7.354,9.186,Medium
1782,59.400,9.247,11.818,Medium
1783,59.433,7.278,9.199,Medium
1784,59.467,7.174,9.161,Medium
1785,59.500,9.149,11.954,Medium
1786,59.533,7.273,9.253,Medium
1787,59.567,7.576,9.665,Medium
1788,59.600,9.573,12.724,Medium
1789,59.633,7.600,9.911,Medium
1790,59.667,7.549,9.812,Medium
1791,59.700,9.637,12.752,Medium
1792,59.733,7.599,9.847,Medium
1793,59.767,8.146,10.306,Medium
1794,59.800,10.098,13.318,Medium
1795,59.833,8.099,10.441,Medium
1796,59.867,8.210,10.536,Medium
1797,59.900,10.134,13.468,Medium
1798,59.933,8.141,10.747,Medium
1799,59.967,8.165,10.919,Medium
